module,address,vm_address,name,default,flags,modification_count,track_change,reset,source_mentions,status
ui,0x589d4,0x0,vote_allow_shuffleteams_norestart,1,1,0,,,,no-literal-source-mention
ui,0x589e8,0x0,vote_allow_swapteams,1,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x589fc,0x0,vote_allow_swapteamsrestart,1,1,0,,,,no-literal-source-mention
ui,0x58a10,0x0,vote_allow_friendlyfire,1,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a24,0x0,vote_allow_timelimit,0,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a38,0x0,vote_allow_warmupdamage,1,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a4c,0x0,vote_allow_antilag,1,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a60,0x0,vote_allow_muting,1,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a74,0x0,vote_allow_kick,1,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a88,0x0,vote_limit,5,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58a9c,0x0,vote_percent,50,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58ab0,0x0,ui_r_mode,,1,0,,,src_2.60/ui/ui_main.c;src_2.60/ui/ui_shared.c,needs-semantic-audit
ui,0x58ac4,0x0,ui_r_gamma,,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58ad8,0x0,ui_rate,,1,0,,,src_2.60/ui/ui_main.c;src_2.60/ui/ui_shared.c,needs-semantic-audit
ui,0x58aec,0x0,ui_handedness,,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b00,0x0,ui_sensitivity,,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b14,0x0,ui_profile_mousePitch,,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b28,0x382ee0,cl_bypassMouseInput,0,256,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b3c,0x0,g_oldCampaign,,64,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b50,0x0,g_currentCampaign,,2112,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b64,0x0,g_currentCampaignMap,0,2112,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58b78,0x0,ui_showtooltips,1,1,0,,,src_2.60/ui/ui_main.c;src_2.60/ui/ui_shared.c,needs-semantic-audit
ui,0x58b8c,0x0,cg_smokeparticles,1,1,0,,,,no-literal-source-mention
ui,0x58ba0,0x0,cg_trailparticles,1,1,0,,,,no-literal-source-mention
ui,0x58bb4,0x0,cg_impactparticles,1,1,0,,,,no-literal-source-mention
ui,0x58bc8,0x0,cg_drawPing,0,1,0,,,,no-literal-source-mention
ui,0x58bdc,0x0,cg_drawTime,1,1,0,,,,no-literal-source-mention
ui,0x58bf0,0x0,cg_drawTimeSeconds,0,1,0,,,,no-literal-source-mention
ui,0x58c04,0x0,cg_HUDBackgroundColor,.16 .2 .17,1,0,,,,no-literal-source-mention
ui,0x58c18,0x0,cg_HUDBorderColor,.5  .5 .5,1,0,,,,no-literal-source-mention
ui,0x58c2c,0x0,cg_HUDAlpha,0.8,1,0,,,,no-literal-source-mention
ui,0x58c40,0x0,cg_hitSounds,1,1,0,,,,no-literal-source-mention
ui,0x58c54,0x0,cg_pingColors,1,1,0,,,,no-literal-source-mention
ui,0x58c68,0x0,cg_goatSound,3,1,0,,,,no-literal-source-mention
ui,0x58c7c,0x0,r_dynamicTextures,0,1,0,,,,no-literal-source-mention
ui,0x58c90,0x0,cg_markDistance,384,1,0,,,,no-literal-source-mention
ui,0x58ca4,0x0,cg_muzzleFlash,1,1,0,,,,no-literal-source-mention
ui,0x58cb8,0x0,cg_tracers,1,1,0,,,,no-literal-source-mention
ui,0x58ccc,0x0,cg_drawspeed,0,1,0,,,,no-literal-source-mention
ui,0x58ce0,0x0,cg_speedinterval,100,1,0,,,,no-literal-source-mention
ui,0x58cf4,0x0,cg_speedunit,0,1,0,,,,no-literal-source-mention
ui,0x58d08,0x0,cg_optimizePrediction,1,1,0,,,,no-literal-source-mention
ui,0x58d1c,0x0,cg_locations,3,1,0,,,,no-literal-source-mention
ui,0x58d30,0x0,cg_weapAltReloads,0,1,0,,,,no-literal-source-mention
ui,0x58d44,0x0,cg_FTAutoSelect,1,1,0,,,,no-literal-source-mention
ui,0x58d58,0x0,cg_automapZoom,5.159,1,0,,,,no-literal-source-mention
ui,0x58d6c,0x0,cg_shoveSounds,1,1,0,,,,no-literal-source-mention
ui,0x58d80,0x3e01a0,ui_autoredirect,0,1,0,,,src_2.60/ui/ui_main.c,needs-semantic-audit
ui,0x58d94,0x0,g_mapScriptDirectory,,0,0,,,,no-literal-source-mention
