module,module_sha256,symbol,elf_address,size,file_offset,code_sha256
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,_init,0x0000a06c,0,0x0000a06c,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PM_ReloadClip,0x0000a500,185,0x0000a500,409e65a57f201c3746554281ac0f0cbcb6eeebafca5c52f94cce8e7c6b352e92
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,CG_ItemPickup,0x0000a5b9,429,0x0000a5b9,87ad2591e2f74335650594d2d0d49456af36cbe1a7982f429c322c0496119572
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,CG_RW_ParseViewType,0x0000a766,1885,0x0000a766,b22b527ff6bf0bbe6ceee33460c7a636107283ef7bb0d6ad3d678ef9ca87efd5
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,CG_ContinueWeaponAnim,0x0000aec3,83,0x0000aec3,bab1b21a6c579ca837fee3938b87aaa539af953fda0bd7ed894811348110ca38
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,__x86.get_pc_thunk.bx,0x0000af20,4,0x0000af20,5e04a788f153282d958a876795bd3e5511e96cacfb2b77d0aa039ac942dccae7
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,deregister_tm_clones,0x0000af30,0,0x0000af30,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,register_tm_clones,0x0000af70,0,0x0000af70,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,__do_global_dtors_aux,0x0000afc0,0,0x0000afc0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,frame_dummy,0x0000b010,0,0x0000b010,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_StringHashValue,0x0000b060,137,0x0000b060,a238559f900f11f88fc93f6490ca44816eef1a6c03774bdcda39589aa2b18863
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_StringHashValue_Lwr,0x0000b0f0,64,0x0000b0f0,806365ae6eabfb8053ef2fff7bc8cd33e3f8413d37a1971ee43b3561f67cec32
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimParseError,0x0000b130,163,0x0000b130,54add10dc07221cc63bb4350eb5d9a7f20364c692dbad72b77014df78d2dbcfb
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ParseCommands.isra.0,0x0000b1e0,1536,0x0000b1e0,e0887596ba25d98bd65dde3ab4f20575721c02b1fcf9f21fbe048e18049ba498
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_IndexForString.constprop.4,0x0000b7e0,409,0x0000b7e0,a6710a30fd2daa5b7ee870108129b06baa79c4bb021bd27d4c2433b317f7a140
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimationForString,0x0000b980,299,0x0000b980,766d98da3a167f45fd971b7302cd862809c5027420073df6b5e47c322b6dbe63
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_IndexForString,0x0000bab0,433,0x0000bab0,a46227004a07952fd370b9e0462396dc825bdb3a2ef7437da689c8fe4bfc308e
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_CopyStringIntoBuffer,0x0000bc70,130,0x0000bc70,21d42eab2bd546aecf9a2a4fcc93606d735c5349965921f197f87b0fa75098e3
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_InitWeaponStrings,0x0000bd00,420,0x0000bd00,451f7ebd6baba0daf5333c9d62733bcdc155cf30002851a5bf13eed39d871ee3
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ParseConditionBits,0x0000beb0,1376,0x0000beb0,4f990ee4a80a7ed7cd038b2c0d1a89afdfb80fa02b6137997632a3e971456a5f
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ParseConditions,0x0000c410,875,0x0000c410,ff62b1eb82b70e5cf53526a6b2029d2cfd6941a5c307597f790a429c2cac2b37
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimParseAnimScript,0x0000c780,3032,0x0000c780,b78e87668ff93ffee0c7980aef8388e5898b33d14aba868ebf324f2376bc9fa8
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_EvaluateConditions,0x0000d360,209,0x0000d360,8e26716d2f3a7c01f351051f3d0ce28746942cbd7af31e4c4138537017294b4f
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FirstValidItem,0x0000d440,267,0x0000d440,896577185c006b36783a017b3a79821cc24c3d4195edaa6d7f9c2867d4b285f0
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_PlayAnim,0x0000d550,407,0x0000d550,ec73241411b86bdbb197a4a0fb9bb01f8b361db9a05e084434dac2e1acb03504
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_PlayAnimName,0x0000d6f0,345,0x0000d6f0,63ffee8f10b7ed9ecb5760feb31100f6a02ff16d4780b5449c49ac7bc31a4bef
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ExecuteCommand,0x0000d850,1225,0x0000d850,d231d5feea42671cfd67a7e9c697d52c15076e994f1df80419ce4eeb4355b1c1
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimScriptAnimation,0x0000dd20,660,0x0000dd20,586fc5009d1b1740e43a885fe47b90f7b7ae37b6d3d02926736ead7c92f01bab
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimScriptCannedAnimation,0x0000dfc0,412,0x0000dfc0,7a3ec6768e5b1ba57d51a3985ebbf7ae7bbc9cbbea2e19704a66acc8fb397675
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimScriptEvent,0x0000e160,416,0x0000e160,9e0250e0cbe7b811e8ad16e8633fdb1ac20c1f878c5806aa2734d342744ae4ac
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetAnimString,0x0000e300,82,0x0000e300,f76c93b0041f2a9c35d5ae755a622a433e58fe23dfc53f64c90b28fc18b7fe3b
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_UpdateConditionValue,0x0000e360,153,0x0000e360,87ec8f2b21a9267bd1f103d0192def4a3df0ae450b7ef115b2a924af758c47b4
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetConditionValue,0x0000e400,173,0x0000e400,61a3c068797bc848656096101fe94125657fb96c83e604a74cb32f1cfa567381
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetConditionBitFlag,0x0000e4b0,115,0x0000e4b0,8a8bf9209a11324e66a1fd467cc99e068bde95b9290bb9037f06f501fa170d21
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_SetConditionBitFlag,0x0000e530,66,0x0000e530,753209fbf2e439c808c7a171d889f2e5738d7b58d5dff93c4adc26c72ed89efd
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ClearConditionBitFlag,0x0000e580,66,0x0000e580,2ec38e32ac62c30ceaa284ae68819d86f99a1c179e87105ce4979f5d0ef9de3a
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetAnimScriptAnimation,0x0000e5d0,466,0x0000e5d0,719f5511616c810f669e4e7b4f26ac8da7b48cb81f155257a052acf8be082ecd
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetAnimationForIndex,0x0000e7b0,91,0x0000e7b0,019bbf025c6542ad9948f94d0fac567941df43effde6f6a996f57a5efa775982
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AnimUpdatePlayerStateConditions,0x0000e810,715,0x0000e810,5a48f2170b2dc9652644cc826b8e6a15ec73360ab5fbeeddb7f3c159ee1a63cc
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_RAG_ParseError,0x0000eae0,207,0x0000eae0,90e044d6836b3daca5ac1dac3f476b1b82930cbc252395dec1d9b05896dbc01b
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ClearAnimationPool,0x0000ebb0,49,0x0000ebb0,b556e9d29e19bf4eccc71b6024079212c8caca69c88e32b31d0acc6e49a5ed3c
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_R_RegisterAnimationGroup,0x0000ebf0,1658,0x0000ebf0,62e43ddfdd584579a96fa7792400985d8de2957052e4c3bd135d89b2415a593c
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_LoadCampaignSave,0x0000f270,547,0x0000f270,f4bcf803e6f73d3cef2b085847a8d76266d8520ee873f9435c7d0afc1e5eded4
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_StoreCampaignSave,0x0000f4a0,463,0x0000f4a0,40c9c482f2351f3b7e94f75c053e85990ae6c3bfb415e156a2e2b52922057ddd
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_PCF_ParseError,0x0000f670,207,0x0000f670,909181933c20ce8592d603c3f700bddbc10961962f9fe15de79c34ab720f2ba7
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ParseCharacterFile,0x0000f740,1169,0x0000f740,b3de35d1609715026daf3fcb721a6a3aec03e7644b6d7484c2d2bc0eded1f82b
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetCharacter,0x0000fbe0,48,0x0000fbe0,e19a1585f24a4c22538082ea59c770f95e5cf759c630167404cfdf370c01eabd
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetCharacterForPlayerstate,0x0000fc10,66,0x0000fc10,3db5bbf8bb5a36caeacb47299c15b5b01920c889e44fa442f47b938bebf2ac45
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ClearCharacterPool,0x0000fc60,77,0x0000fc60,eb634bcfaebceffde430018b90e8563609f819761805e6c9012d51252d9945a2
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindFreeCharacter,0x0000fcb0,1386,0x0000fcb0,ddc790e1fe732f0e1a1527238224edb2c556851500bb0127a8ad1b2f28d1c31d
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindCharacter,0x00010220,885,0x00010220,995c6f2f3631025794fd88061a8f17c284b6ce94263d03c210ce358b30131402
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,__x86.get_pc_thunk.cx,0x00010595,0,0x00010595,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetFromTable,0x000105a0,151,0x000105a0,08407ac43dcbd79a449aa525d3cbb60ee922459f0b2f9ce9281084f5cba83cb5
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindItemForWeapon,0x00010640,150,0x00010640,3badcd3390fbf4b66b72d064979ab2469b543045e633dc486363fa5681807e38
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindClipForWeapon,0x000106e0,75,0x000106e0,2f1a0bf4de76e726cc1ab7b491637330cf8cf2d8e1c046e07f7bf81d360cd147
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindAmmoForWeapon,0x00010730,75,0x00010730,32bc0ca643450915b06e1d62e69c931787386f94b301ec36315e6141c541f935
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AkimboFireSequence,0x00010780,72,0x00010780,5b3408c2affac37ae5aafc545791f64e96b3eb1a603555200bcaccdcc2b317e5
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_IsAkimboWeapon,0x000107d0,28,0x000107d0,ebd078cae89d663f4ea400ef9aace45929cb65fc059d5d17ae387fd176d6e7e8
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_IsAkimboSideArm,0x000107f0,84,0x000107f0,d3abcc876dae1b2d7ae887fab91a1916b81d942a7292663cb7236bf463128eab
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AkimboSidearm,0x00010850,33,0x00010850,a1fbe65f2f8fa956930f6a2a59f5ac337e52a056bd717d33c0b6beed7c6675b2
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindItem,0x00010880,97,0x00010880,00ee81d1ba4c5b7e94e9dcc48409212b48f7d7a9a5aff6d40cf97f7b4d6a167c
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_FindItemForClassName,0x000108f0,97,0x000108f0,191d720156521cfd4f074072a42bac43bcb21783215fc867f7e7be522e24f2c1
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_WeaponInWolfMP,0x00010960,46,0x00010960,1a4eb54fec4b65d51e64e61ffb29472765d94f20c23b8c6b8bb130f02495006a
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,SkillForClass,0x00010990,36,0x00010990,792c0dbea1064b2467b50edd8b53810e3eba419ee5d386896733fa530337b620
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GrenadesForClass,0x000109c0,530,0x000109c0,169e10777dfd6c11ec30607577ed41727f2dafe152c94b00ddfaaa3957745b24
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GrenadeTypeForTeam,0x00010be0,38,0x00010be0,a619fb73da7c2bb38a90c3494d25789680d3da35ac028ee66103d5c371b515b9
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_CalculateSpline_r,0x00010c10,588,0x00010c10,1f8a8664ada944b45f9921894dc87bdde1b475121ab8f18efda3071e91e35716
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_PlayerTouchesItem,0x00010e60,1822,0x00010e60,f1f925fb5e60f2d9bcc551d8e36b8b32ad990794f40354196fefa27afc65b7bc
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_TraverseSpline,0x00011580,357,0x00011580,07df47287cb681d2b9dcdb0264cb6c0b9788365b8c2dc6b0857201f9b5f83353
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_RaySphereIntersection,0x000116f0,193,0x000116f0,1c9c14bc618f25e691170952892f4266dc645f58926d2f30647daba502e4f278
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_LinearPathOrigin2,0x000117c0,1025,0x000117c0,3757795aeb38cb0f65eae37459f3f37678e8680e4ca85b4309dde15ddc1ea7ee
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ComputeSegments,0x00011bd0,363,0x00011bd0,4198e6a02faab715ae9148d595f6e2ce5759b9064db4bffa8770a3a709829896
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_EvaluateTrajectory,0x00011d40,3173,0x00011d40,4b859346076acd48cdc1079d1c791b97007349e5c56618c1c030b85925cfabdf
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_EvaluateTrajectoryDelta,0x000129b0,642,0x000129b0,af52669b61c4111a232eaf61b18c63e138fb0e507e57b210ea0a66da69d11dbb
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetMarkDir,0x00012c40,511,0x00012c40,12987c1d6220a306ef44a0598055fb9f11871d9d88c7ef9875337f1ed3558fa7
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AddPredictableEventToPlayerstate,0x00012e40,39,0x00012e40,2a431c563122a7bf6ef27265c8b20156c99209f6d05305aa50abe49c675164a7
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetPrimaryWeaponForPlayerState,0x00012e70,388,0x00012e70,1cebac20341ee4ffbdc436e9e4127b4769ba76a8e88361edc0cda0482bdda8d8
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_PlayerStateToEntityState,0x00013000,1211,0x00013000,f619630ccb24e814680f073563fc48e87a2543b7c4153fa21b7532160a27df65
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_DuplicateWeapon,0x000134c0,54,0x000134c0,8113e3d10bf522a3bac0e998513e546f37d6bbc7448b6b175019a5437c4d247a
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_ValidStatWeapon,0x00013500,215,0x00013500,2ad15c36a45e9ffab02cceb744dd04b4127b776de8b31fe4b7b17471900ea68b
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_WeaponForMOD,0x000135e0,63,0x000135e0,80461c64fa647ff466704226c70a3d427efaaf7fd3506cc5555ebe8fd22877e0
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_Find_PathCorner,0x00013620,106,0x00013620,ccfa61710ea8be6f2af755ee38645874f51d8a86a6f5609d3dd08d1e6325c414
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AddPathCorner,0x00013690,154,0x00013690,f3c729a6633c879e1356b6194db8da19b242fcbc99cfbb9f50254e9cd6849a84
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_Find_Spline,0x00013730,106,0x00013730,e2f97492e5e79baf101c45cd9aca532a3141e8481ab8e202c2b36e267230ddde
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AddSplinePath,0x000137a0,411,0x000137a0,90af4eeac05a1c2bc0703cb4448f49e793e4d34a2483d5ae86ae3b743e9241d3
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AddSplineControl,0x00013940,130,0x00013940,7c7df2564a43b05ede8de2b79333dfd1b19a83780bb6d10055bc4bcfab6ccd31
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_SplineLength,0x000139d0,331,0x000139d0,19701bb631f1774111252d4a4f9d00fb060cf7463851c4765d6ce0a8a3522e7d
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_BuildSplinePaths,0x00013b20,492,0x00013b20,9a824e025bfbaae11080b8d45a306d8d5c9e3d84d823ede63a2ac909eee216e0
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_GetSplineData,0x00013d10,84,0x00013d10,ca3119aa87ba6413cea8b62940a96e3d35576dbe640d8006ddb4d51d2fa69ae7
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_MaxAmmoForWeapon,0x00013d70,352,0x00013d70,1f639074552dc7d98a12b10bf9290821abe6b43b5afa46841836bd6ff0e4dc5c
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_AddMagicAmmo,0x00013ed0,2241,0x00013ed0,c1972b15e4804692d1ab67846894f1f829466a5fdc5b23a033998070e6f0379f
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_CanItemBeGrabbed,0x000147a0,933,0x000147a0,853972d4c2ceb1737c9fcc7dcfd64d973593319e8ab008207753a39f5b40e02e
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_CreateRotationMatrix,0x00014b50,76,0x00014b50,b6ac836697780157cfade1ffc4da0a6be6f9687e06424b190520b944430eccbd
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_TransposeMatrix,0x00014ba0,61,0x00014ba0,f2081c18f0c86f6595345ff36a2e85d7dc7fc973a842584de06088b955018dc2
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_RotatePoint,0x00014be0,81,0x00014be0,b0f336021481c6e82ca891a86e64c8c8c9dcc0e2f76fcb0dff8deb22ccd0ab3b
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_SourceWarning,0x00014c40,183,0x00014c40,55e16cd6e066afbba73a343c7f05f43e06c5ab0bd5fe299fd5cd23f5008a81bd
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_SourceError,0x00014d00,183,0x00014d00,77c0e2c4b7c7ba7208f2c62fe63514619bb4fb87af7c7ad4b436b62cc8ab2ceb
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_Float_Parse,0x00014dc0,214,0x00014dc0,810d76b11bdb370535da35e4fbd8b79338732f566ecc504e05be3d450fb2ab11
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_Color_Parse,0x00014ea0,61,0x00014ea0,5b4eb0cf073fb2f08b2537253ce17e3998e8644b2b4f96467cd31264ccca22fc
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_Vec_Parse,0x00014ee0,79,0x00014ee0,82bf738b871dd87b0191f8de130b586fdd85642e4c3aad28dc277a53b0e0cbea
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_Int_Parse,0x00014f30,206,0x00014f30,d5b16320d133b2705481a0364054279dc3aeb1768cae492f9602a2d492c9c714
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_String_Parse,0x00015000,83,0x00015000,0625acb9c33f635685a5c8ee06709fb7fb6b6b8e1ce8265048053a443e45776b
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_String_tolower,0x00015060,70,0x00015060,8bf2a8a741281962f8bcfb0864d2ac3f5f62efe2e145cf893a6db375a8cf741f
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,PC_String_ParseNoAlloc,0x000150b0,96,0x000150b0,2d64ac78228d064ec3964bd3644ecb08ddfedf387a7747dcef537a3e30bf6f6c
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_simpleWeaponState,0x00015110,62,0x00015110,2d2165f3a998581eac5529a9cafd5d9fa92359420831af3cdccbb423250f246e
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_cleanName,0x00015150,127,0x00015150,da7fad3cbdc6213d35e32bd1c7a8ffa8c6071f90f16192221f270b7d5a19a40c
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_setCrosshair,0x000151d0,717,0x000151d0,9076fccc60493d12d5e17981e2cb7bbb394ef7da2e7eac060cb4719c52692997
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_isLightWeaponSupportingFastReload,0x000154a0,62,0x000154a0,4efe7ca9eff613ee3a924f4ef6ad81ecd0733e9271d70f9764f2ffa61fa7866a
cgame.mp.i386.so,45db79d57b58d3a530c6fc7abbc39613accdb8d1804a2e3cb15324cee5fece7f,BG_IsScopedWeapon,0x000154e0,17,0x000154e0,4ea61ee53b22dc1e4c8d2a0d2cb7b6c12749fee2be1a225dfcb9a151b5c674dd
